time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
420000,SAT_63194,STARLINK-11636 [DTC],SAT,-1242141.07,5601344.57,3512192.34,354.78,-1,10.0.3.209,63194,426.5,6727.0699760597045
420000,SAT_60935,STARLINK-11253 [DTC],SAT,-1626369.27,5444003.85,3612820.74,361.15,-1,10.0.3.245,60935,534.17,6733.106906962736
420000,SAT_65689,STARLINK-34875,SAT,-1504264.53,5878835.48,3177877.56,476.48,-1,10.0.3.154,65689,540.81,6849.994464484954
420000,SAT_54055,STARLINK-5158,SAT,-1406837.58,5882703.4,3348861.28,540.67,-1,10.0.3.250,54055,552.44,6913.773437245037
420000,SAT_46681,STARLINK-1775,SAT,-987642.33,5643406.24,3502967.78,342.93,-1,10.0.3.16,46681,557.4,6715.225582912081
420000,SAT_67339,STARLINK-36451,SAT,-1665365.77,5627326.76,3544111.0,483.32,-1,10.0.3.19,67339,562.24,6855.725519011156
420000,SAT_62898,STARLINK-32902,SAT,-1618247.97,5608345.68,3597591.78,484.51,-1,10.0.3.168,62898,566.24,6856.743715081332
420000,SAT_59756,STARLINK-11131 [DTC],SAT,-1154365.68,5913280.52,3009034.42,360.67,-1,10.0.3.86,59756,600.73,6734.518154412984
420000,SAT_66404,STARLINK-35691,SAT,-1838075.27,5704425.45,3315157.44,475.92,-1,10.0.3.104,66404,622.15,6849.033454786203
420000,SAT_47733,STARLINK-2143,SAT,-1266567.05,5591533.51,3746134.18,476.86,-1,10.0.3.48,47733,622.77,6848.573601865055
420000,SAT_56556,STARLINK-5302,SAT,-1147468.32,5807698.72,3573516.9,542.51,-1,10.0.3.201,56556,628.44,6914.916557868132
420000,SAT_58154,STARLINK-30797,SAT,-1758889.09,5555261.28,3598958.65,476.66,-1,10.0.3.14,58154,630.45,6848.877432426287
420000,SAT_55455,STARLINK-5680,SAT,-1655668.98,5674633.41,3621789.77,560.26,-1,10.0.3.120,55455,633.27,6932.536710851167
420000,SAT_59534,STARLINK-31734,SAT,-1512432.31,5964555.72,3027566.97,483.85,-1,10.0.3.119,59534,641.26,6857.808555737877
420000,SAT_63587,STARLINK-33830,SAT,-1001898.63,5853127.75,3428921.02,484.37,-1,10.0.3.92,63587,646.67,6857.142603447428
420000,SAT_59924,STARLINK-31958,SAT,-1048796.15,5700923.81,3662894.86,484.9,-1,10.0.3.254,59924,662.52,6856.916537853888
420000,SAT_48370,STARLINK-2621,SAT,-1898026.36,5628634.93,3408590.56,475.72,-1,10.0.3.175,48370,663.8,6848.541804223149
420000,SAT_57925,STARLINK-30452,SAT,-1716181.52,5590902.35,3671505.56,533.25,-1,10.0.3.40,57925,667.53,6905.318325315347
420000,SAT_55451,STARLINK-5656,SAT,-1102994.26,6006467.31,3282466.35,559.84,-1,10.0.3.116,55451,692.62,6933.168916345101
420000,SAT_55287,STARLINK-5341,SAT,-1459857.86,5625127.38,3809650.1,577.17,-1,10.0.3.207,55287,700.94,6948.861554028793
420000,SAT_67325,STARLINK-36473,SAT,-967559.31,5993200.69,3188153.8,483.54,-1,10.0.3.5,67325,729.74,6857.036545143871
420000,SAT_54080,STARLINK-5160,SAT,-1440184.51,5529875.48,3890558.43,541.7,-1,10.0.3.20,54080,745.82,6913.038343911688
420000,SAT_64911,STARLINK-34718,SAT,-1913628.08,5479198.89,3636256.21,476.7,-1,10.0.3.141,64911,749.62,6848.79201972912
420000,SAT_67513,STARLINK-36531,SAT,-1155647.3,5529285.85,3885841.03,485.01,-1,10.0.3.193,67513,756.18,6856.258688485942
420000,SAT_60446,STARLINK-32247,SAT,-1234496.31,6078304.9,2909796.1,476.77,-1,10.0.3.11,60446,766.97,6851.0353188655245
420000,SAT_62453,STARLINK-32690,SAT,-850389.51,5745351.44,3628716.27,476.23,-1,10.0.3.233,62453,769.58,6848.343395011003
420000,SAT_57463,STARLINK-30091,SAT,-1587129.95,6042155.09,2835525.76,486.06,-1,10.0.3.88,57463,796.18,6860.526652191033
420000,SAT_57825,STARLINK-30377,SAT,-1368290.99,5436783.87,3967638.68,497.28,-1,10.0.3.195,57825,800.91,6868.260025467841
420000,SAT_63704,STARLINK-33937,SAT,-1200706.21,5450411.72,3968651.43,477.34,-1,10.0.3.209,63704,814.24,6848.275512352506
420000,SAT_59943,STARLINK-31973,SAT,-2126605.95,5534576.01,3443927.09,484.0,-1,10.0.3.18,59943,852.26,6856.72066503214
420000,SAT_57359,STARLINK-6347,SAT,-1699802.98,5444759.73,3940105.57,561.26,-1,10.0.3.239,57359,854.31,6932.472184653292
420000,SAT_67347,STARLINK-36420,SAT,-910108.85,5573951.56,3888618.44,485.77,-1,10.0.3.27,67347,861.46,6857.010097993351
420000,SAT_62447,STARLINK-32730,SAT,-1300349.94,5379088.16,4032992.49,476.97,-1,10.0.3.227,62447,863.31,6847.665866841532
420000,SAT_53616,STARLINK-4605,SAT,-1988169.73,5467138.0,3734902.24,541.29,-1,10.0.3.66,53616,867.38,6913.169427165032
420000,SAT_48397,STARLINK-2590,SAT,-844805.14,5604419.39,3843965.17,476.93,-1,10.0.3.202,48397,868.19,6848.304947339269
420000,SAT_63106,STARLINK-11584 [DTC],SAT,-1829972.3,5185822.22,3876352.35,357.11,-1,10.0.3.121,63106,878.93,6728.124423460341
420000,SAT_58843,STARLINK-31280,SAT,-776289.49,6049344.22,3118081.45,476.1,-1,10.0.3.193,58843,887.03,6849.789981683086
420000,SAT_63105,STARLINK-11624 [DTC],SAT,-1375095.53,5198427.18,4042561.05,356.93,-1,10.0.3.120,63105,888.41,6727.319875356443
420000,SAT_49442,STARLINK-3098,SAT,-725966.24,5877881.53,3566107.59,540.87,-1,10.0.3.227,49442,891.09,6913.2945551155635
420000,SAT_56510,STARLINK-5339,SAT,-1144690.7,6215752.21,2849630.46,558.47,-1,10.0.3.155,56510,930.03,6932.985366589647
420000,SAT_53630,STARLINK-4598,SAT,-1480166.06,5364052.21,4100916.39,541.83,-1,10.0.3.80,53630,941.19,6912.41368224967
420000,SAT_57909,STARLINK-30463,SAT,-795451.5,5699898.96,3864006.81,560.49,-1,10.0.3.24,57909,941.9,6931.965080032335
420000,SAT_67415,STARLINK-36468,SAT,-1953661.74,5293677.85,3894931.27,485.19,-1,10.0.3.95,67415,953.58,6856.406418229907
420000,SAT_55365,STARLINK-5639,SAT,-1409834.73,5390439.1,4124302.33,561.58,-1,10.0.3.30,55365,956.79,6932.123582710165
420000,SAT_59497,STARLINK-31720,SAT,-2118942.63,5843985.3,2895346.21,483.18,-1,10.0.3.82,59497,957.28,6857.485817091332
420000,SAT_58748,STARLINK-31165,SAT,-2114935.86,5870479.71,2883239.54,499.4,-1,10.0.3.98,58748,971.12,6873.758503355718
420000,SAT_54012,STARLINK-5126,SAT,-853596.8,6186128.83,2968716.53,540.3,-1,10.0.3.207,54012,974.74,6914.484451773874
420000,SAT_64914,STARLINK-34571,SAT,-1103304.98,6193902.49,2710109.93,475.51,-1,10.0.3.144,64914,977.2,6850.285086564326
420000,SAT_47745,STARLINK-2159,SAT,-1282638.23,6178915.79,2620487.77,458.11,-1,10.0.3.60,47745,984.39,6833.089880990036
420000,SAT_59312,STARLINK-31445,SAT,-1202935.72,5320526.06,4152728.79,485.4,-1,10.0.3.152,59312,992.27,6855.669792579417
