time_ms,req_id,node_id,content_id,file_size_MB,algo,path,server_node,latency_ms,throughput_mbps,http_code,cache_status,download_time
12100,59,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.745346311303424,20.0,200,HIT,46.74534631130342
12100,60,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.142206329402276,20.0,200,HIT,2007.1422063294024
13100,61,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.046703642409186,20.0,200,HIT,47.046703642409184
13100,62,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.756519239070062,20.0,200,HIT,46.75651923907006
13100,63,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.860000849799378,20.0,200,HIT,46.86000084979938
14100,64,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.589413095081127,20.0,200,HIT,46.58941309508113
14100,65,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.181906595038259,20.0,200,HIT,2006.1819065950383
14100,66,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.910549785397762,20.0,200,HIT,46.91054978539776
14100,67,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.163340440402495,20.0,200,HIT,2007.1633404404024
14100,68,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.354938810176343,20.0,200,HIT,46.35493881017634
14100,69,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.484790536724732,20.0,200,HIT,2006.4847905367246
15100,70,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.28401715702274,20.0,200,HIT,47.28401715702274
15100,71,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.708630643151984,20.0,200,HIT,46.708630643151984
15100,72,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.70799629138027,20.0,200,HIT,46.70799629138027
16100,73,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.435816582552004,20.0,200,HIT,47.43581658255201
16100,74,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.825549238193141,20.0,200,HIT,46.82554923819314
16100,75,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.64827673643939,20.0,200,HIT,46.64827673643939
16100,76,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.765847769161287,20.0,200,HIT,2006.7658477691614
16100,77,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.177389397202983,20.0,200,HIT,2007.177389397203
16100,78,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.878621186115277,20.0,200,HIT,2006.8786211861152
17100,79,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.760195172617085,20.0,200,HIT,46.76019517261709
17100,80,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.216155312534275,20.0,200,HIT,47.216155312534276
17100,81,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.015776964704896,20.0,200,HIT,47.0157769647049
18100,82,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.126712279919579,20.0,200,HIT,47.12671227991958
18100,83,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.269605831300895,20.0,200,HIT,2006.2696058313009
18100,84,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.850830379170018,20.0,200,HIT,46.85083037917002
18100,85,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.996686085483261,20.0,200,HIT,46.99668608548326
18100,86,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.456715184844519,20.0,200,HIT,2006.4567151848446
18100,87,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.3536529261156725,20.0,200,HIT,2006.3536529261157
19100,88,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.900795957924214,20.0,200,HIT,46.90079595792422
19100,89,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.9514808880176036,20.0,200,HIT,46.951480888017606
19100,90,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.3873441259491255,20.0,200,HIT,46.38734412594913
20100,91,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.5323600912073445,20.0,200,HIT,2006.5323600912072
20100,92,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.769605439893169,20.0,200,HIT,46.76960543989317
20100,93,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.250958152305751,20.0,200,HIT,46.25095815230575
20100,94,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.987688491571231,20.0,200,HIT,46.987688491571234
20100,95,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.972854441698965,20.0,200,HIT,2006.972854441699
20100,96,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.962869947309051,20.0,200,HIT,2006.962869947309
21100,97,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.260963933396926,20.0,200,HIT,46.26096393339692
21100,98,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.7304661205022445,20.0,200,HIT,46.73046612050224
21100,99,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.890149806405654,20.0,200,HIT,46.89014980640565
22000,100,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.920136930634548,20.0,200,HIT,46.92013693063455
22100,101,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.677994045384004,20.0,200,HIT,46.677994045384004
22100,102,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.615197120388171,20.0,200,HIT,46.615197120388174
22100,103,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.370140551039071,20.0,200,HIT,2006.3701405510392
22100,104,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.457732533196933,20.0,200,HIT,2006.457732533197
22100,105,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.541338490141097,20.0,200,HIT,2006.541338490141
23100,106,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.575955932045,20.0,200,HIT,46.575955932045
23100,107,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.741490547776888,20.0,200,HIT,46.74149054777689
23100,108,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.420344124167752,20.0,200,HIT,46.420344124167755
24100,109,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.578863145258611,20.0,200,HIT,46.57886314525861
24100,110,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.987481649267787,20.0,200,HIT,2006.9874816492677
24100,111,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,7.024699933934217,20.0,200,HIT,47.024699933934215
24100,112,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.237666797022841,20.0,200,HIT,46.23766679702284
24100,113,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.164973365710699,20.0,200,HIT,2006.1649733657107
24100,114,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,7.007881143767946,20.0,200,HIT,2007.007881143768
25100,115,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.961416752727132,20.0,200,HIT,46.96141675272713
25100,116,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.7404600249539275,20.0,200,HIT,46.740460024953926
25100,117,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.314404107599579,20.0,200,HIT,46.31440410759958
26100,118,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.985850599573818,20.0,200,HIT,46.985850599573816
26100,119,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.052082390182061,20.0,200,HIT,47.052082390182065
26100,120,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.527299995379636,20.0,200,HIT,2006.5272999953797
26100,121,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.744029188627918,20.0,200,HIT,2006.744029188628
26100,122,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.747721430442029,20.0,200,HIT,46.74772143044203
26100,123,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.48648936570142,20.0,200,HIT,2006.4864893657013
27100,124,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.417543791379094,20.0,200,HIT,46.417543791379096
27100,125,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.14856940263566,20.0,200,HIT,46.14856940263566
27100,126,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.4066591916754465,20.0,200,HIT,46.406659191675445
28100,127,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.856251227512079,20.0,200,HIT,46.856251227512075
28100,128,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.420855624602577,20.0,200,HIT,2006.4208556246026
28100,129,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.321853246899507,20.0,200,HIT,46.32185324689951
28100,130,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.5912289885730875,20.0,200,HIT,2006.591228988573
28100,131,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.640271698440863,20.0,200,HIT,46.64027169844086
28100,132,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.410122044888419,20.0,200,HIT,2006.4101220448883
29100,133,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.54932814666205,20.0,200,HIT,46.54932814666205
29100,134,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.435350191226311,20.0,200,HIT,46.43535019122631
29100,135,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.776150920985888,20.0,200,HIT,46.776150920985884
30000,136,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.269284258447127,20.0,200,HIT,4006.269284258447
30100,137,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.123771769041067,20.0,200,HIT,46.12377176904107
30100,138,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.547811260312485,20.0,200,HIT,46.547811260312486
30100,139,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.619140679799584,20.0,200,HIT,46.619140679799585
30500,140,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.437667274865078,20.0,200,HIT,4006.437667274865
31000,141,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.694646097658767,20.0,200,HIT,4006.6946460976587
31100,142,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.467289273440917,20.0,200,HIT,46.46728927344092
31100,143,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.6892895319122605,20.0,200,HIT,46.68928953191226
31100,144,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.38488160422434,20.0,200,HIT,46.38488160422434
31500,145,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.146971867448411,20.0,200,HIT,4006.1469718674484
32000,146,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.106678647947405,20.0,200,HIT,4006.1066786479473
32100,147,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.24490705367298,20.0,200,HIT,46.24490705367298
32100,148,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.5530912389171,20.0,200,HIT,46.5530912389171
32100,149,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.581828708793176,20.0,200,HIT,46.581828708793175
32500,150,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.547653575322419,20.0,200,HIT,4006.5476535753223
33000,151,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.531298449103639,20.0,200,HIT,4006.531298449104
33100,152,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.526127601756038,20.0,200,HIT,46.52612760175604
33100,153,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.519332984762242,20.0,200,HIT,46.519332984762244
33100,154,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.699141103946485,20.0,200,HIT,46.69914110394649
33500,155,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.118312953754858,20.0,200,HIT,4006.118312953755
34000,156,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.674414175129631,20.0,200,HIT,4006.6744141751296
34100,157,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.642657155960369,20.0,200,HIT,46.64265715596037
