time_ms,req_id,node_id,content_id,file_size_MB,algo,path,server_node,latency_ms,throughput_mbps,http_code,cache_status,download_time
275000,1364,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.41553666665792,20.0,200,HIT,4006.4155366666578
275100,1365,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.717315395644366,20.0,200,HIT,46.71731539564436
275100,1366,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.574685806934227,20.0,200,HIT,46.57468580693423
275500,1367,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.694005817138663,20.0,200,HIT,4006.6940058171385
276000,1368,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.6583032772147615,20.0,200,HIT,4006.6583032772146
276100,1369,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.812725305702099,20.0,200,HIT,46.8127253057021
276100,1370,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.101980721108491,20.0,200,HIT,46.10198072110849
276100,1371,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.426212584504375,20.0,200,HIT,46.42621258450438
276500,1372,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.916549149942375,20.0,200,HIT,4006.9165491499425
277000,1373,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.062393323146532,20.0,200,HIT,4006.0623933231464
277100,1374,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.300329844827699,20.0,200,HIT,46.3003298448277
277100,1375,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.601375165982037,20.0,200,HIT,46.601375165982034
277100,1376,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.7790143477192775,20.0,200,HIT,46.779014347719276
277500,1377,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.895499630324402,20.0,200,HIT,4006.8954996303246
278000,1378,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.745544836777711,20.0,200,HIT,4006.7455448367778
278100,1379,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.717432552301967,20.0,200,HIT,46.717432552301965
278100,1380,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.682308085700209,20.0,200,HIT,46.68230808570021
278100,1381,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.0551651433686375,20.0,200,HIT,46.05516514336864
278500,1382,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.244809270018505,20.0,200,HIT,4006.2448092700183
279000,1383,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.5341324961352125,20.0,200,HIT,4006.534132496135
279100,1384,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.394557461800245,20.0,200,HIT,46.39455746180025
279100,1385,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.285216832611232,20.0,200,HIT,46.28521683261123
279100,1386,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.730248822295941,20.0,200,HIT,46.73024882229594
279500,1387,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.463198929167078,20.0,200,HIT,4006.463198929167
280000,1388,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.455305418740834,20.0,200,HIT,4006.455305418741
280100,1389,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.440957487853119,20.0,200,HIT,46.44095748785312
280100,1390,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.072842121420118,20.0,200,HIT,47.072842121420116
280100,1391,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.280481630108199,20.0,200,HIT,46.2804816301082
280500,1392,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.317515698061133,20.0,200,HIT,4006.317515698061
281000,1393,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.9895270981917905,20.0,200,HIT,4006.989527098192
281100,1394,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,7.030715808644024,20.0,200,HIT,47.030715808644025
281100,1395,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.813771450377895,20.0,200,HIT,46.81377145037789
281100,1396,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.15148633692566,20.0,200,HIT,46.15148633692566
281500,1397,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.525720359829515,20.0,200,HIT,4006.5257203598294
282000,1398,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.902854204117896,20.0,200,HIT,46.902854204117894
282000,1399,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.887527244019341,20.0,200,HIT,4006.8875272440196
282100,1400,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.289389544388905,20.0,200,HIT,46.289389544388904
282100,1401,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.592626279197786,20.0,200,HIT,46.59262627919779
282500,1402,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.006006776358756,20.0,200,HIT,4007.006006776359
283000,1403,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.508208097906532,20.0,200,HIT,4006.5082080979064
283100,1404,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.7021237921980585,20.0,200,HIT,46.70212379219806
283100,1405,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.974107679486975,20.0,200,HIT,46.97410767948698
283100,1406,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.569043599270046,20.0,200,HIT,46.569043599270046
283500,1407,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.268778462902062,20.0,200,HIT,4006.268778462902
284000,1408,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.422217684454656,20.0,200,HIT,4006.4222176844546
284100,1409,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,7.115479183103979,20.0,200,HIT,47.11547918310398
284100,1410,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.870557800357908,20.0,200,HIT,46.87055780035791
284100,1411,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.261462783218077,20.0,200,HIT,46.26146278321808
284500,1412,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.08950404104262,20.0,200,HIT,4006.089504041043
285000,1413,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.569474788419146,20.0,200,HIT,4006.569474788419
