time_ms,req_id,node_id,content_id,file_size_MB,algo,path,server_node,latency_ms,throughput_mbps,http_code,cache_status,download_time
2100,15,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.765547603093134,20.0,200,HIT,2006.7655476030932
3100,16,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.490975943342784,20.0,200,HIT,46.49097594334278
3100,17,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.443388765358705,20.0,200,HIT,46.443388765358705
3100,18,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.643702581598472,20.0,200,HIT,46.643702581598475
4100,19,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.721590158651774,20.0,200,HIT,2006.7215901586517
4100,20,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.677908150616263,20.0,200,HIT,46.67790815061626
4100,21,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.950279570742784,20.0,200,HIT,46.95027957074279
4100,22,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.762014047316763,20.0,200,HIT,2006.7620140473168
4100,23,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.724246762189326,20.0,200,HIT,46.724246762189324
4100,24,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.6955396082423215,20.0,200,HIT,2006.6955396082424
5100,25,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.25835384420796,20.0,200,HIT,47.25835384420796
5100,26,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.70960548612093,20.0,200,HIT,46.70960548612093
5100,27,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.684823443951476,20.0,200,HIT,46.68482344395147
6100,28,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.26337211564692,20.0,200,HIT,2007.263372115647
6100,29,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.841187607377455,20.0,200,HIT,46.84118760737746
6100,30,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.508443814748985,20.0,200,HIT,46.508443814748986
6100,31,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.735245906255383,20.0,200,HIT,46.735245906255386
6100,32,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.922440024564736,20.0,200,HIT,2006.9224400245648
6100,33,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.161230457633158,20.0,200,HIT,2006.161230457633
7100,34,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.802506418677824,20.0,200,HIT,46.80250641867782
7100,35,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.485345670875027,20.0,200,HIT,46.48534567087503
7100,36,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.185946738171376,20.0,200,HIT,47.185946738171374
8100,37,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.339357558284814,20.0,200,HIT,46.33935755828482
8100,38,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.819530430593989,20.0,200,HIT,46.819530430593986
8100,39,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.222007434537467,20.0,200,HIT,2007.2220074345375
8100,40,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.963599136426367,20.0,200,HIT,46.96359913642637
8100,41,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.852656087371621,20.0,200,HIT,2006.8526560873715
8100,42,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.998771388757338,20.0,200,HIT,2006.9987713887574
9100,43,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.12836522190941,20.0,200,HIT,46.12836522190941
9100,44,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.480661409367474,20.0,200,HIT,46.48066140936747
9100,45,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.8373435747486475,20.0,200,HIT,46.837343574748644
10100,46,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.18396227393538,20.0,200,HIT,47.18396227393538
10100,47,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.894762676652327,20.0,200,HIT,46.89476267665233
10100,48,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.3864201480575105,20.0,200,HIT,2007.3864201480576
10100,49,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.807183882639693,20.0,200,HIT,46.80718388263969
10100,50,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.597327019159573,20.0,200,HIT,2006.5973270191596
10100,51,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.544075162690902,20.0,200,HIT,2006.544075162691
11100,52,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.042617078583829,20.0,200,HIT,47.04261707858383
11100,53,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.87560324279378,20.0,200,HIT,46.87560324279378
11100,54,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.243404504038197,20.0,200,HIT,47.243404504038196
12000,55,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.960253197024122,20.0,200,HIT,46.96025319702412
12100,56,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.868825956390287,20.0,200,HIT,46.86882595639029
12100,57,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.642023511785139,20.0,200,HIT,2006.642023511785
12100,58,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.970775437605468,20.0,200,HIT,46.97077543760547
12100,59,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.048322738467404,20.0,200,HIT,2007.0483227384675
12100,60,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.437286010190384,20.0,200,HIT,2006.4372860101903
13100,61,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.101331479315961,20.0,200,HIT,47.10133147931596
13100,62,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.840131883550557,20.0,200,HIT,46.840131883550555
13100,63,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.3624555815442,20.0,200,HIT,47.3624555815442
14100,64,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.992804180945525,20.0,200,HIT,2006.9928041809455
14100,65,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.13571479199174,20.0,200,HIT,47.13571479199174
14100,66,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.659880175663705,20.0,200,HIT,2006.6598801756636
14100,67,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.508085108533268,20.0,200,HIT,46.508085108533265
14100,68,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.725460081295987,20.0,200,HIT,46.725460081295985
14100,69,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.235683288302701,20.0,200,HIT,2007.2356832883027
15100,70,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.836896871121878,20.0,200,HIT,46.83689687112188
15100,71,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.947629253707981,20.0,200,HIT,46.94762925370798
15100,72,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.672143658178286,20.0,200,HIT,46.672143658178285
16100,73,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.441198912860047,20.0,200,HIT,2006.44119891286
16100,74,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.934712662092223,20.0,200,HIT,46.934712662092224
16100,75,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.076856971138111,20.0,200,HIT,47.07685697113811
16100,76,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.572878499650447,20.0,200,HIT,2006.5728784996504
16100,77,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.221080923566703,20.0,200,HIT,46.2210809235667
16100,78,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.649065040839082,20.0,200,HIT,2006.649065040839
17100,79,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.089846092433389,20.0,200,HIT,47.08984609243339
17100,80,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.964196921828517,20.0,200,HIT,46.96419692182852
17100,81,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.7106017961617415,20.0,200,HIT,46.71060179616174
18100,82,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.858414807973418,20.0,200,HIT,46.85841480797342
18100,83,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.609814632643044,20.0,200,HIT,2006.609814632643
18100,84,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.172099280114029,20.0,200,HIT,47.172099280114026
18100,85,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.727188857859893,20.0,200,HIT,46.72718885785989
18100,86,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.232620542718694,20.0,200,HIT,2007.2326205427187
18100,87,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.071646749429577,20.0,200,HIT,2007.0716467494296
19100,88,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.605954475015606,20.0,200,HIT,46.60595447501561
19100,89,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.649701869762573,20.0,200,HIT,46.64970186976257
19100,90,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.62436435709969,20.0,200,HIT,46.624364357099694
20100,91,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.427229254847418,20.0,200,HIT,46.42722925484742
20100,92,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,7.162404965888598,20.0,200,HIT,47.1624049658886
20100,93,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.7440774689146945,20.0,200,HIT,2006.7440774689146
20100,94,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.477212345101909,20.0,200,HIT,46.47721234510191
20100,95,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.776961011377352,20.0,200,HIT,2006.7769610113774
20100,96,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.6390036231126155,20.0,200,HIT,2006.6390036231126
21100,97,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,7.144091717099078,20.0,200,HIT,47.14409171709908
21100,98,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.492140364809115,20.0,200,HIT,46.49214036480912
21100,99,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,7.006854545448034,20.0,200,HIT,47.006854545448036
22100,100,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.288079320615301,20.0,200,HIT,46.2880793206153
22100,101,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.382490962152101,20.0,200,HIT,2006.3824909621521
22100,102,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.8027236432622935,20.0,200,HIT,46.8027236432623
22100,103,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.161328912773319,20.0,200,HIT,46.16132891277332
22100,104,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.406728615150406,20.0,200,HIT,2006.4067286151503
22100,105,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.389021974438882,20.0,200,HIT,2006.389021974439
23100,106,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.745695931580235,20.0,200,HIT,46.74569593158024
23100,107,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,7.0804292969678375,20.0,200,HIT,47.080429296967836
23100,108,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.478381518203358,20.0,200,HIT,46.478381518203356
24100,109,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,7.134776237693573,20.0,200,HIT,47.13477623769357
24100,110,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.421845338261393,20.0,200,HIT,2006.4218453382614
24100,111,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.3665493499585315,20.0,200,HIT,46.36654934995853
24100,112,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.143776035536192,20.0,200,HIT,47.14377603553619
24100,113,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.174494146522537,20.0,200,HIT,2006.1744941465226
24100,114,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.625193384039882,20.0,200,HIT,2006.62519338404
25100,115,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,7.018556685151987,20.0,200,HIT,47.018556685151985
25100,116,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,7.212948833711431,20.0,200,HIT,47.21294883371143
25100,117,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,7.022407343310478,20.0,200,HIT,47.022407343310476
26100,118,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.553628700699029,20.0,200,HIT,2006.553628700699
26100,119,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.300130958105361,20.0,200,HIT,46.30013095810536
26100,120,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.971789593734352,20.0,200,HIT,46.97178959373435
26100,121,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.803394248491272,20.0,200,HIT,46.80339424849127
26100,122,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.840981263068714,20.0,200,HIT,2006.8409812630687
26100,123,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.305762294090007,20.0,200,HIT,2006.30576229409
27100,124,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.376950560950624,20.0,200,HIT,46.376950560950625
27100,125,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.812446583822943,20.0,200,HIT,46.81244658382295
27100,126,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.929269908753924,20.0,200,HIT,46.92926990875392
28100,127,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.187412174177212,20.0,200,HIT,46.18741217417721
28100,128,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.464027790295493,20.0,200,HIT,46.46402779029549
28100,129,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.365293679950179,20.0,200,HIT,2006.3652936799501
28100,130,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.725504817982241,20.0,200,HIT,46.72550481798224
28100,131,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.542084458010605,20.0,200,HIT,2006.5420844580105
28100,132,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.813993960754649,20.0,200,HIT,2006.8139939607547
29100,133,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.005534972260581,20.0,200,HIT,46.005534972260584
29100,134,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.353111904755114,20.0,200,HIT,46.35311190475511
29100,135,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.3240831893169585,20.0,200,HIT,46.32408318931696
30000,136,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.606786333583443,20.0,200,HIT,4006.6067863335834
30100,137,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.4497435231563784,20.0,200,HIT,46.44974352315638
30100,138,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.393379423099606,20.0,200,HIT,46.3933794230996
30100,139,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.601022892224693,20.0,200,HIT,46.60102289222469
30500,140,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.420402272082491,20.0,200,HIT,4006.4204022720824
31000,141,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.930065634726194,20.0,200,HIT,4006.9300656347264
31100,142,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.640496062952022,20.0,200,HIT,46.640496062952025
31100,143,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.257665432873766,20.0,200,HIT,46.257665432873765
31100,144,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.3750378989783485,20.0,200,HIT,46.37503789897835
31500,145,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.7666794049905095,20.0,200,HIT,4006.7666794049906
32000,146,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.223299886468956,20.0,200,HIT,4006.223299886469
32100,147,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.184297389167931,20.0,200,HIT,46.18429738916793
32100,148,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.75732848364777,20.0,200,HIT,46.75732848364777
32100,149,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.199083855707412,20.0,200,HIT,46.199083855707414
32500,150,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.775381390871996,20.0,200,HIT,4006.775381390872
33000,151,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.909875457040534,20.0,200,HIT,4006.9098754570405
33100,152,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,7.0861466800427735,20.0,200,HIT,47.08614668004277
33100,153,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.613130840559995,20.0,200,HIT,46.61313084056
33100,154,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.475347330828978,20.0,200,HIT,46.47534733082898
33500,155,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.557869558283867,20.0,200,HIT,4006.557869558284
34000,156,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.557435995194545,20.0,200,HIT,4006.5574359951947
