time_ms,req_id,node_id,content_id,file_size_MB,algo,path,server_node,latency_ms,throughput_mbps,http_code,cache_status,download_time
6100,52,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.980772343781331,20.0,200,HIT,46.98077234378133
6100,53,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.738602718642006,20.0,200,HIT,2006.738602718642
6100,54,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.970615921348754,20.0,200,HIT,2006.9706159213488
7100,55,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.481194877238371,20.0,200,HIT,46.48119487723837
7100,56,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.554089121577647,20.0,200,HIT,46.55408912157765
7100,57,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.010173854306483,20.0,200,HIT,47.01017385430649
7600,58,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
7600,59,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
7600,60,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
8100,61,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.543135074953917,20.0,200,HIT,2006.5431350749539
8100,62,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.656648079486846,20.0,200,HIT,46.65664807948684
8100,63,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.712469284175837,20.0,200,HIT,46.71246928417584
8100,64,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.752167977792379,20.0,200,HIT,46.75216797779238
8100,65,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.996494491997328,20.0,200,HIT,2006.9964944919973
8100,66,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.462081452519641,20.0,200,HIT,2006.4620814525197
9100,67,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.701122406203674,20.0,200,HIT,46.70112240620367
9100,68,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
9100,69,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.590782727059827,20.0,200,HIT,46.590782727059825
9100,70,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.611519637490688,20.0,200,HIT,46.61151963749069
9100,71,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
9100,72,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
10100,73,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.179044592506068,20.0,200,HIT,47.17904459250607
10100,74,UAV_01,fuel_status_UAV_01,0.1,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
10100,75,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.4672321039722895,20.0,200,HIT,2006.4672321039723
10100,76,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.103904369748114,20.0,200,HIT,47.103904369748115
10100,77,UAV_02,fuel_status_UAV_02,0.1,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
10100,78,UAV_03,fuel_status_UAV_03,0.1,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
10100,79,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.723192575047117,20.0,200,HIT,46.723192575047115
10100,80,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.883581140295373,20.0,200,HIT,2006.8835811402953
10100,81,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.9629719937954295,20.0,200,HIT,2006.9629719937955
10600,82,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
10600,83,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
10600,84,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
11100,85,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.758632724868657,20.0,200,HIT,46.758632724868654
11100,86,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.94990924681494,20.0,200,HIT,46.94990924681494
11100,87,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.419452658571889,20.0,200,HIT,47.41945265857189
12100,88,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
12100,89,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
12100,90,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
12100,91,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.735193925227105,20.0,200,HIT,2006.7351939252271
12100,92,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.7394440782749365,20.0,200,HIT,46.739444078274936
12100,93,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.491317202775512,20.0,200,HIT,46.49131720277551
12100,94,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.65155736721969,20.0,200,HIT,2006.6515573672198
12100,95,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.113699804478096,20.0,200,HIT,47.113699804478095
12100,96,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.209706710797036,20.0,200,HIT,2007.209706710797
13100,97,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.599545110863936,20.0,200,HIT,46.599545110863936
13100,98,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.308898841963366,20.0,200,HIT,46.30889884196337
13100,99,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.503056616072946,20.0,200,HIT,46.503056616072946
13600,100,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
13600,101,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
13600,102,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
14100,103,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.8527411487103205,20.0,200,HIT,46.85274114871032
14100,104,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.088872252579504,20.0,200,HIT,47.088872252579506
14100,105,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.9365796277759415,20.0,200,HIT,46.93657962777594
14100,106,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.271867714233401,20.0,200,HIT,2007.2718677142334
14100,107,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.614429376803173,20.0,200,HIT,2006.6144293768032
14100,108,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.9748163098003015,20.0,200,HIT,2006.9748163098002
15100,109,UAV_03,fuel_status_UAV_03,0.1,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
15100,110,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.599865963158906,20.0,200,HIT,46.599865963158905
15100,111,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
15100,112,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.368664947461818,20.0,200,HIT,46.368664947461816
15100,113,UAV_02,fuel_status_UAV_02,0.1,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
15100,114,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.842940255909547,20.0,200,HIT,46.84294025590955
15100,115,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
15100,116,UAV_01,fuel_status_UAV_01,0.1,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
15100,117,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
16100,118,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.321745336602057,20.0,200,HIT,47.321745336602056
16100,119,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.219781816279925,20.0,200,HIT,47.21978181627993
16100,120,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.826264092375665,20.0,200,HIT,46.826264092375666
16100,121,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.448611933059285,20.0,200,HIT,2006.4486119330593
16100,122,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.788038029316668,20.0,200,HIT,2006.7880380293166
16100,123,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.493947964552058,20.0,200,HIT,2006.493947964552
16600,124,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
16600,125,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
16600,126,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
17100,127,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.8790339879707245,20.0,200,HIT,46.87903398797072
17100,128,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,7.033494322498797,20.0,200,HIT,47.0334943224988
17100,129,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.010808398517117,20.0,200,HIT,47.01080839851711
18100,130,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,7.271428010235006,20.0,200,HIT,47.271428010235006
18100,131,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.860683960541414,20.0,200,HIT,2006.8606839605413
18100,132,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
18100,133,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.757944325676669,20.0,200,HIT,46.75794432567667
18100,134,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
18100,135,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,7.393712471400658,20.0,200,HIT,47.39371247140066
18100,136,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
18100,137,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.857338255925562,20.0,200,HIT,2006.8573382559255
18100,138,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.774070795668811,20.0,200,HIT,2006.7740707956689
18600,139,UAV_02,emergency_assistance,0.1,Latency-Balanced,"['UAV_02', 'SAT_63578', 'GS_01']",GS_01,6.885223346362441,20.0,200,HIT,46.88522334636244
19100,140,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_02']",UAV_02,6.513988215948971,20.0,200,HIT,46.51398821594897
19100,141,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_03']",UAV_03,6.881998981075588,20.0,200,HIT,46.88199898107559
19100,142,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_63578', 'UAV_01']",UAV_01,6.6488299885097,20.0,200,HIT,46.6488299885097
19600,143,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
19600,144,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
19600,145,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
20000,146,UAV_01,fuel_status_UAV_01,0.1,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
20000,147,UAV_03,fuel_status_UAV_03,0.1,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
20100,148,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.4892561360959355,20.0,200,HIT,2006.489256136096
20100,149,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.892380994299521,20.0,200,HIT,46.89238099429952
20100,150,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.6432998502543805,20.0,200,HIT,2006.6432998502544
20100,151,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.721704933924749,20.0,200,HIT,46.72170493392475
20100,152,UAV_02,fuel_status_UAV_02,0.1,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
20100,153,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.684660240939358,20.0,200,HIT,46.68466024093936
20100,154,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.405631988573054,20.0,200,HIT,2006.405631988573
20400,155,UAV_03,emergency_assistance,0.1,Latency-Balanced,"['UAV_03', 'SAT_67311', 'GS_01']",GS_01,6.42643639996726,20.0,200,HIT,46.42643639996726
21100,156,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.984045705548523,20.0,200,HIT,46.984045705548525
21100,157,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
21100,158,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
21100,159,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.6713476630791515,20.0,200,HIT,46.67134766307915
21100,160,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
21100,161,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.566182250440246,20.0,200,HIT,46.56618225044025
21100,162,UAV_02,target_location_update,0.3,Latency-Balanced,"['UAV_02', 'SAT_67311', 'GS_01']",GS_01,6.1844003025004834,20.0,200,HIT,126.18440030250048
21100,163,UAV_03,target_location_update,0.3,Latency-Balanced,"['UAV_03', 'SAT_67311', 'GS_01']",GS_01,6.246062012317395,20.0,200,HIT,126.2460620123174
21100,164,UAV_01,target_location_update,0.3,Latency-Balanced,"['UAV_01', 'SAT_67311', 'GS_01']",GS_01,6.391558505530064,20.0,200,HIT,126.39155850553007
22100,165,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.54792315559847,20.0,200,HIT,46.54792315559847
22100,166,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.457625358121472,20.0,200,HIT,46.457625358121476
22100,167,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.314167532046373,20.0,200,HIT,46.31416753204637
22100,168,GS_01,low_res_img_UAV_03,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.179102897492346,20.0,200,HIT,2006.1791028974924
22100,169,GS_01,low_res_img_UAV_02,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.273431359881604,20.0,200,HIT,2006.2734313598817
22100,170,GS_01,low_res_img_UAV_01,5.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.67129406890224,20.0,200,HIT,2006.6712940689022
22600,171,UAV_01,status_update_UAV_01,0.2,Latency-Balanced,['UAV_01'],UAV_01,0.0,inf,200,HIT,0.0
22600,172,UAV_03,status_update_UAV_03,0.2,Latency-Balanced,['UAV_03'],UAV_03,0.0,inf,200,HIT,0.0
22600,173,UAV_02,status_update_UAV_02,0.2,Latency-Balanced,['UAV_02'],UAV_02,0.0,inf,200,HIT,0.0
